"G1_cell1"	"G1_cell2"	"G1_cell3"	"G1_cell4"	"G1_cell5"	"G1_cell6"	"G1_cell7"	"G1_cell8"	"G1_cell9"	"G1_cell10"	"G1_cell11"	"G1_cell12"	"G1_cell13"	"G1_cell14"	"G1_cell15"	"G1_cell16"	"G1_cell17"	"G1_cell18"	"G1_cell19"	"G1_cell20"	"S_cell1"	"S_cell2"	"S_cell3"	"S_cell4"	"S_cell5"	"S_cell6"	"S_cell7"	"G2M_cell1"	"G2M_cell2"	"G2M_cell3"	"G2M_cell4"	"G2M_cell5"	"G2M_cell6"	"G2M_cell7"	"G2M_cell8"
"Mir295"	0	0	0	9.01992426090841	8.39871804379837	7.88643430762578	0	8.18829706296427	8.49018501809594	0	8.7293250372345	9.59872622102717	7.71551590380466	0	10.0635299063006	0	0	0	0	0	0	0	0	0	8.30968097692363	0	0	0	6.23292931863466	0	6.09839218524451	0	8.22912643261328	0	0
"Mir293"	0	0	0	6.30520447851683	5.16154510238052	7.37964695195613	0	4.47643353551394	0	0	7.48522554429013	7.75820322343292	7.44848803290169	0	6.39239299053986	0	0	0	0	0	4.17765473541729	0	0	0	7.52937589078155	0	0	0	0	0	5.92316820071662	0	7.0322992441845	0	0
"Gm15887"	10.181027988375	10.4480336862913	9.95150765970073	10.1228409337186	10.1587863854473	10.0461690720767	10.1926750163716	9.82661045193661	10.0212576205605	10.0640286493181	10.9194965129266	10.1648315225253	10.1192264697706	10.2239413595995	10.3164738782622	10.0905888274313	10.0180610501144	9.67979851290429	10.1926750163716	10.0881521998921	10.0075739573391	9.96755770912978	9.75922908547387	9.51813971270958	9.39692368000086	8.67787464816535	9.58901438522824	9.23551646000025	9.85997420567426	9.42298560988213	9.27392145080435	9.69229467341081	10.0035741290373	9.19736660763336	9.51078394427365
"Gm4478"	5.03236978019383	4.84790172561743	4.71628308711377	4.58385601031427	5.15326625098963	4.35765052676894	4.55802879804544	4.5176347472913	4.49097438780414	4.68264071142861	5.28119748497255	5.0322992441845	4.96030318632426	4.96750986970278	5.18095938758276	4.93272735661045	5.11758284716064	4.55023578849357	4.55802879804544	5.02324647960979	4.61039887873787	4.60632377540024	4.55998119415983	4.68191584491895	4.29637664355621	3.91407652686462	4.53711587428707	4.33100289960215	4.47691951941701	4.32112717686435	4.39878130838515	4.26236550152556	4.73543552634358	4.27974613926994	4.15663931069209
"Gm14958"	6.0666683055029	6.35680935337405	5.70290406583466	5.99271858805666	6.02969581765106	5.92527789063876	6.13250692702011	5.61806241986737	5.88820990101784	5.96772657538771	6.79364882457398	6.06074780293629	6.06444314878803	6.09868483375459	6.22360017275785	6.02965165126376	6.00093068888328	5.63006176530036	6.13250692702011	6.08590686208292	5.97810179652766	5.88986774743577	5.68350277212752	5.5063766145637	5.30992194022849	4.61803892014362	5.50267748411789	5.19417769062048	5.82438600258545	5.34827137601261	5.30813512696789	5.70400874450141	5.91259478086764	5.12292529257333	5.47048155096117
"Gm7671"	6.01823356770456	6.31679922493022	5.64637005846915	5.93883857790232	5.97573793503314	5.87061624448387	6.07407936396716	5.55859520376087	5.83464801814913	5.91658890276369	6.74010454702594	6.01389321732601	6.01997984217095	6.04569851274733	6.16472595009339	5.97781339302239	5.95055706345031	5.57619558993502	6.07407936396716	6.0312253484627	5.92220498572225	5.84268724722871	5.6409418896634	5.45822449609964	5.24477672221401	4.56623674259629	5.44241606953965	5.14382195106773	5.7696791880286	5.28559456537822	5.27010279853083	5.64946026041272	5.86347267011251	5.07392303450124	5.41361100581593
"Rpl23a-ps3"	9.87083783364165	10.4318840819336	9.69855361858831	9.43535772996644	10.0180610501144	9.75551186697538	9.9381505034717	10.0565699813616	10.1501534552462	9.86137541615352	10.9703144406236	10.300775810818	9.768338181984	10.3936156933618	10.3512263663687	10.008302555831	9.7759377921423	9.93885621652199	9.9381505034717	9.90675834250141	9.8188010415216	9.65108578431561	9.81096840164163	9.50519425797175	9.64337460993672	9.17480836515826	9.89793770085253	8.96756635464011	9.65189122457119	9.41581569659565	9.69436136988482	9.61376552676852	9.98571388146462	9.45432397244017	9.43237695187332
"Gm2000"	9.76311275267066	10.3382015393384	9.62086678506226	9.56876178279791	9.68826954493882	9.85384910042927	9.79354803877688	9.64994412330749	9.83179492214932	9.28852236966047	10.8701720391102	9.82703459996872	9.9242023461387	10.2773106504674	10.0682811745082	9.80565198808899	9.57432293751646	9.56404847873871	9.79354803877688	9.96316485932019	9.7949340387313	9.59409502357608	9.36326965440738	9.50706914684516	8.86835649672056	8.77633432701298	9.67138360887541	9.08812834298052	9.36555038456473	9.40104375757198	9.54537960655731	8.81501496926663	9.86550285420911	9.21588240753294	9.39197388306029
"Gm6134"	2.44442324031711	2.70740551846757	1.66152159585276	1.85610128266475	2.44419527825126	1.55586031851958	2.34574267147897	2.26143754101602	2.08509487912316	2.32764712909194	3.00825201418287	2.11756206925698	2.28219958295587	2.49873338746966	1.28471548057005	1.59677774888842	2.26970644654617	2.15583340901722	2.34574267147897	1.81723848752892	1.82372083215817	1.81882193570985	1.62417109705828	0.839721805304673	1.08743568438221	1.30527599302647	1.70669409659328	1.08099186603721	1.16946326514748	1.96430990511614	1.66544280058252	1.3456575244099	1.92287145634511	1.22310740867806	1.57191461058001
"Gm3940"	5.73669686718886	6.36290641855084	5.51074043593313	5.44713944474911	5.87599625457293	5.69645571326638	5.92855035254627	5.87262440429711	5.98114482863077	5.73641546180622	6.76595900604575	6.19125863575128	5.66713709511883	6.23374620658997	6.19724618572255	5.88551579640153	5.74810158785391	5.89582366203439	5.92855035254627	5.90844546357855	5.65969911968938	5.5967533036606	5.73615024110917	5.52947740681023	5.57081202584414	4.91953554341299	5.72969686962209	4.92047910431765	5.40085553344444	5.29813407045109	5.52842754227024	5.4628964803988	5.77746968950129	5.35385608648482	5.31890609264063
"Gm6344"	7.58901438522824	8.02701578365382	7.50796902136763	7.41533615132244	7.72563210513832	7.56372252629821	7.72917886115224	7.78639379537757	7.56224242422107	7.72849197522901	8.45539298268222	7.38354878402892	7.54355774723834	8.03536547703152	7.9433118724514	7.97674740206114	7.96629779269764	7.68417353136417	7.72917886115224	7.41669620822983	7.17047592559369	7.43256695420905	7.36229453839559	7.83732517195398	7.4463389508575	7.39520850161625	8.04084860570907	6.97534358128223	7.54795872988786	7.30694572448455	7.36327622598711	7.33964516126935	7.611718304937	7.14234195489329	7.29860333376071
"2210404O09Rik"	0	0	0.329852654913933	0	0.242968277634277	0	0	0	0	0.657709508968196	0	0	0	0	0	0	0.551067081985349	0	0	0.361245077068015	0	0	0	2.6614258234441	0	0.177692044570276	0	3.01045761281184	0	0	2.87547144270203	0.180217893198484	1.9604709345031	0.336499347432795	0.422394487358315
"Gm14410"	0.128513946220476	0	0.125024695873262	0	0.0318210249064026	0.00536317788819429	2.221153232552	0.00671099033492333	0.0172684507205838	0.0757654972378001	0.0161980512673186	0.0240363611129137	2.0782340839348	0.626435398535281	0.0776005515439483	0.356784990753336	0	0	2.221153232552	0	0.0491120012057505	2.06379628348295	0.299515467448173	0	0.0151284274585807	0	0	0	0.269766878563317	0.13504977476218	0.276578847784888	0	0.0200589328392423	2.14302763705168	0.27875199751429
"Rpl36a"	7.19906373285791	7.0492386777532	6.33440916714723	6.62636612396718	6.69288745240744	6.32638454265149	6.59802867222738	6.72762099621362	6.96117183670206	6.50816398626193	7.26067494849087	6.91741982040493	6.64039823702389	6.7028929870783	6.77982439396185	6.77447081781102	6.48193663250215	7.08320272886579	6.59802867222738	7.18095342214232	5.99876867548166	6.04239482063433	5.25044244332536	6.12874293572244	6.44762878420633	5.54967841084447	5.31011468189915	5.82911889634926	6.41548151051352	6.1168679153075	5.92521379011569	6.47716406939183	6.14309337027573	5.90147031982427	6.4118499073866
"2-Mar"	0	0	0	0	0	0	3.81488875575807	0	0	0.394447191450443	0.946115478421255	0	0	0.178190682839266	0	0	0.508411411082122	0	3.81488875575807	0.0891120697871945	0.0398039160179056	0.019485440579201	0.0180646743089887	4.47348821295466	0.0732695052929243	3.99588244883201	0.0302408608878542	0.167655942592435	0.743172834051253	2.12595190725855	0.113729832776772	1.8706053952951	2.15306272439208	0.701310399254312	0.0421733536711919
"Rpl39"	7.66198469115793	7.40325919977726	6.85001176543687	7.06436554026363	7.42205635393231	6.4489769152302	7.33490788683283	7.17270751932917	7.20489388059767	6.95745033634712	8.3600525603366	6.68208164108877	6.85734656731567	7.15893277533334	7.38974748148402	7.25817026897133	7.1377391720174	6.80869394585926	7.33490788683283	6.68247497949903	6.81412739648388	6.27444431650781	6.83621450357961	6.89450251818694	6.58632340209162	6.78268376211469	5.93362456679455	5.85698071152986	6.48620271114171	6.40252436564802	6.61118861322339	6.79181407116183	7.04152774268878	6.68327537290812	6.45853129279344
"Gm11970"	1.92752103876721	1.90564741880827	1.182914722336	1.86633038899227	1.77128978933003	1.44807631834709	1.53143386448711	1.20701822594562	1.30166372993379	1.23876240692157	1.92815804882229	1.83700266137616	1.71081635004169	1.60489684052412	1.04436613954695	1.51180198123672	1.49619643763454	1.57003054348111	1.53143386448711	1.68193495460152	1.90908182715626	1.54017609531966	1.39981640166627	1.26457846520576	1.63898204355221	0.410487646329002	0.649531768828086	1.25133735270921	1.17122604614059	1.0792654561759	0.996845708288986	1.22391675051899	1.076353860756	1.31351868983758	1.21711281374383
"Gm15526"	2.10765439572324	2.46244501354301	2.03556760833787	2.02892271059601	2.03577520883776	2.18465163346753	2.45643294486898	2.08975575195413	2.13190880411939	2.22764559115446	2.84592555365631	2.48418454423656	1.98649467284944	2.62656996626674	2.37678768284893	2.6727828597342	3.00024704037352	2.48468210129709	2.45643294486898	2.0312540254705	1.96609818095231	2.15942574760272	1.99746584583195	2.32493154284568	2.25082820900409	2.1618328750438	2.14038603228306	1.75721957626012	1.81126550377674	2.0402366705233	1.98821204153391	1.99204327617166	2.1859394709098	1.8314719328477	1.7875745537866
"Rps2-ps9"	4.25568200281221	4.64893706048382	4.4736115959847	4.52379402311522	4.21100440353445	4.20048081262961	4.54664138743924	4.67679207285983	4.35712969060593	4.30785107094549	4.75006512467015	4.73353331047626	4.7860840096417	4.68229237143083	4.63643321513819	4.69393851309841	4.2841587458694	4.51412857392075	4.54664138743924	4.49565039745578	4.46561537806726	4.51663925503657	4.40126182783626	4.65218817325313	4.52687634456369	3.9193210116611	4.56751502612191	4.0975602339983	4.32522089246563	4.13869980874558	4.31833130437067	4.30511690490123	3.84290845470395	4.09619437275993	4.20345959644807
"Gm15013"	6.76281386896428	7.08797193790006	6.54628793759774	6.69285956238577	6.68196923898583	6.509813000733	6.93616677797915	6.81375554307721	6.60186139498071	6.52171192531852	6.56311541037401	6.53596272898227	6.82806030026628	6.77360079528254	6.88168908816035	6.72489579273438	6.66284636515948	6.85682388778717	6.93616677797915	6.97389822482942	6.7925820887873	6.34286582150007	6.71870410567489	6.55862122246475	6.44896865845819	6.04526166139088	6.88946137399935	6.02799443493446	6.37517326552236	6.35096569330971	6.24669310157826	6.41966866081531	6.70235279451173	6.29751609648592	6.24326920772571
"Gm12341"	4.70005679825978	5.32544758109978	4.76074788641894	4.66697241200714	4.60400013630201	4.66296311443823	5.18257709975579	4.84089622917722	5.02517500617425	4.61330768777495	4.94610855201157	4.69566538449715	4.86286792240145	5.01630019132253	5.38706953258927	5.27558445706878	4.77190670127495	4.70737569881877	5.18257709975579	5.0679484225467	4.7709822912126	5.08746284125034	4.84092139932607	4.56174770110682	4.3848096471541	4.35445921323655	4.69173514558446	4.37541483084987	4.5139517784742	4.45255590104902	4.47336481937168	4.39674176649218	4.87635486448584	4.39083274419962	4.45133641475995
"Gm12174"	10.0978872796587	10.9150353196556	10.3941947100194	10.0286934599479	10.2760662309142	10.2096726775967	10.4002176936185	10.4018288269286	10.2106713437856	10.0589928709283	10.69320814891	10.593764587728	10.4830196574468	10.7023718432028	10.9280815774457	10.3789017224124	10.4375024135134	10.4478374469212	10.4002176936185	10.7511339540714	9.89848348817783	10.2207048017847	10.2359184875622	10.3583654904175	9.95507591164433	9.65734882178876	10.4135115779583	9.65789541221281	9.95652426730572	9.56524110365885	10.1829901801094	9.9295779856788	9.76319410473628	9.50718017493558	9.96631077227387
"Gm13310"	1.26984106886539	0.0809218944936076	1.01676729005577	0.485420644178246	0.544528908775897	0.877075940905601	0.123872356682067	0.0880900226531477	0.00700106181805199	1.92680786053696	0.853823231823662	1.5130662124368	1.94370007760112	0.191571493813133	1.60400962815388	2.67753755816152	2.35627342153556	0.365336438132664	0.123872356682067	0	2.4290079627404	0.817273694154126	2.54518752147177	1.59806977516782	2.10608361127355	3.05604415091909	1.45598602390364	3.09218544562701	2.04858495757305	3.54859691524016	3.77558789535762	3.36717393977793	3.86256049442211	3.52252033065658	3.69477992479472
"Gm9385"	10.5454568350084	11.0023016848289	10.6382729906713	10.2612016958075	10.1779800618741	10.4834026559928	10.4864026509485	10.7456491165302	10.5654258151793	10.9101779954042	11.0700404197157	10.4115215804478	10.5355961558909	10.8070006454047	11.0212576205605	10.7989658456271	10.9748734257928	10.524414383989	10.4864026509485	10.8560363998192	10.2732827570091	10.5831203861791	10.1323711987325	10.2377357852319	9.79717838527606	9.92966526524835	10.9229188372956	10.2255569197245	9.91040138674984	10.0734721539765	10.3038035754497	10.1690982205476	10.4552655653529	10.2651461823136	10.2041676222596
"Rpl10-ps1"	10.1171885353967	10.175711712171	10.0266340956139	9.89159993772568	10.1121788337226	9.71106292827311	10.3078724681385	9.80749821835455	9.94441046160741	10.4818498746664	10.5454664882741	10.2431620799994	10.2246287965905	10.4420933819734	10.1448494000047	10.1980643653076	10.1815249981261	9.97151481471949	10.3078724681385	10.6207238557948	9.80090151729052	10.0334642994685	9.719132090798	9.90497775714382	9.91618998780713	8.966242988755	9.9512220510942	9.66957603625834	9.70125620503981	9.46912080648654	9.14866723412326	9.74414427300217	9.99014652060566	9.55182744003249	9.50067460086918
"Rps12-ps6"	6.26159663012177	6.56239508228596	5.93064036627664	6.18383980047495	6.22719233773229	6.13122522534178	6.31738547817975	5.83207732020377	6.07791803593689	6.19003995890803	6.98071082890019	6.2319411483087	6.29649411670168	6.3136685111275	6.44782381245744	6.2321753003288	6.18947273555012	5.82476021712252	6.31738547817975	6.27789178715019	6.22303826921924	6.09443455346012	5.87637205587264	5.73699174277685	5.56564286859688	4.84581117166485	5.69342562423252	5.40505634587381	6.00350329534832	5.54294827302949	5.52639751332365	5.89177155415629	6.1210630754408	5.32176578256502	5.69118517364028
"Gm4167"	9.76589769497597	9.84467281504616	9.6582114827518	9.53921310506103	9.76069666459121	9.36366170628258	9.95966584347644	9.44885760028225	9.60760033139743	10.1283939398545	10.1780796877693	9.900329470024	9.87429133168541	10.0875423994449	9.79560624838834	9.86631456137705	9.83531303474838	9.62162883543165	9.95966584347644	10.2765315601255	9.45410390472458	9.69154114388375	9.3681004417812	9.53768627823528	9.570567288872	8.60600538548526	9.59982360055854	9.31611405624859	9.36947957044769	9.12114753831344	8.81524878745297	9.39675888874146	9.63750700452143	9.21008684259627	9.1635691746569
"Gm4986"	2.89348841678813	3.19840614341403	3.02997226851488	2.7317089472851	3.36211916672566	2.70413715350152	3.54214659262587	2.99324864504151	2.96457422181055	2.95775119534666	3.57400459836672	3.27392163724301	2.68167414179283	3.23079940081812	3.04578193631296	3.07042882971482	3.01900797314126	2.68154146891047	3.54214659262587	3.24284179207581	2.94349567341731	2.86814347966673	2.90020603515429	2.50483646270438	2.2592001621313	2.43966302719111	2.30453732548828	2.17052760150281	2.5728775448819	2.54013640987088	2.58142115049809	2.69683736493552	2.95231306280609	2.33423073020463	2.6897956306042
"Gm15427"	10.8270330116319	11.3156647184985	10.9660295219745	10.9133606792853	10.6063867046247	10.6225186059073	11.0883244880971	10.6334130457691	10.9991332773496	10.7174450935585	11.7998522718378	10.7378979726164	10.8530911850339	11.3231448555794	11.1262527534162	10.929620886466	10.8511009321794	10.5091316841135	11.0883244880971	11.0582759029849	11.1025334751955	11.0119260663068	10.9011912269766	10.5180531372731	10.890887435323	10.8473001245023	11.1020478695314	10.2925862176769	10.5843612525187	10.3965940786567	10.6226650175976	10.4608142217603	10.7447665774216	10.439903588163	10.4720002921404
"Gm7698"	6.11169907219742	6.40705357506134	5.75409112847313	6.04142260691132	6.07484577565552	5.96302552404799	6.15079929352051	5.66513122474765	5.93175868784491	6.027744582578	6.8297607836843	6.09924049199482	6.1399564779485	6.15170257582139	6.28066314384948	6.09367003043535	6.05694112329032	5.67283546167475	6.15079929352051	6.1321326150362	6.06171572407205	5.93008679560799	5.74710001367909	5.55523638432454	5.39058858826855	4.67628433590877	5.54676175670064	5.24174105206418	5.87125965272233	5.38678336121727	5.38371811463577	5.76055629415851	5.96595970571367	5.1751732656638	5.53460014623356
